> Track line x1,y1 =     .00  -40.00 x2,y2 =   40.00   20.00 dd=     .100	sample
20.6935	-8.95983	37.3000031	0.317268
20.749	-8.87661	37.4000015	0.318717
20.8044	-8.79339	37.5	0.320209
20.8599	-8.71017	37.5999985	0.321742
20.9154	-8.62696	37.6999969	0.323316
20.9709	-8.54374	37.7999954	0.32493
21.0264	-8.46052	37.8999939	0.326582
21.0818	-8.3773	37.9999924	0.328273
21.1373	-8.29409	38.0999908	0.330001
21.1928	-8.21087	38.1999893	0.331765
21.2483	-8.12765	38.2999878	0.333564
21.3037	-8.04443	38.3999863	0.335396
21.3592	-7.96122	38.4999847	0.33726
21.4147	-7.878	38.5999832	0.339167
21.4702	-7.79478	38.6999817	0.341114
21.5257	-7.71156	38.7999802	0.343098
21.5811	-7.62835	38.8999786	0.345115
21.6366	-7.54513	38.9999771	0.347164
21.6921	-7.46191	39.0999756	0.349238
21.7476	-7.37869	39.1999741	0.351336
21.8031	-7.29548	39.2999725	0.353454
21.8585	-7.21226	39.399971	0.355588
21.914	-7.12904	39.4999695	0.357735
21.9695	-7.04582	39.599968	0.359891
22.025	-6.9626	39.6999664	0.362056
22.0805	-6.87939	39.7999649	0.364249
22.1359	-6.79617	39.8999634	0.366471
22.1914	-6.71295	39.9999619	0.368715
22.2469	-6.62973	40.0999603	0.370977
22.3024	-6.54652	40.1999588	0.373249
22.3578	-6.4633	40.2999573	0.375528
22.4133	-6.38008	40.3999557	0.377806
22.4688	-6.29686	40.4999542	0.380079
22.5243	-6.21365	40.5999527	0.382342
22.5798	-6.13043	40.6999512	0.384589
22.6352	-6.04721	40.7999496	0.386815
22.6907	-5.96399	40.8999481	0.389018
22.7462	-5.88078	40.9999466	0.391228
22.8017	-5.79756	41.0999451	0.393442
22.8572	-5.71434	41.1999435	0.395655
22.9126	-5.63112	41.299942	0.397859
22.9681	-5.5479	41.3999405	0.400048
23.0236	-5.46469	41.499939	0.402214
23.0791	-5.38147	41.5999374	0.404353
23.1346	-5.29825	41.6999359	0.406458
23.19	-5.21503	41.7999344	0.408523
23.2455	-5.13182	41.8999329	0.410541
23.301	-5.0486	41.9999313	0.412507
23.3565	-4.96538	42.0999298	0.41442
23.4119	-4.88216	42.1999283	0.41631
23.4674	-4.79895	42.2999268	0.41818
23.5229	-4.71573	42.3999252	0.420022
23.5784	-4.63251	42.4999237	0.421831
23.6339	-4.54929	42.5999222	0.423599
23.6893	-4.46608	42.6999207	0.42532
23.7448	-4.38286	42.7999191	0.426987
23.8003	-4.29964	42.8999176	0.428594
23.8558	-4.21642	42.9999161	0.430134
23.9113	-4.13321	43.0999146	0.431602
23.9667	-4.04999	43.199913	0.432991
24.0222	-3.96677	43.2999115	0.434299
24.0777	-3.88355	43.39991	0.435557
24.1332	-3.80033	43.4999084	0.436769
24.1887	-3.71712	43.5999069	0.437929
24.2441	-3.6339	43.6999054	0.439031
24.2996	-3.55068	43.7999039	0.440072
24.3551	-3.46746	43.8999023	0.441045
24.4106	-3.38424	43.9999008	0.441945
24.4661	-3.30103	44.0998993	0.442769
24.5215	-3.21781	44.1998978	0.44351
24.577	-3.13459	44.2998962	0.444164
24.6325	-3.05137	44.3998947	0.444727
24.688	-2.96816	44.4998932	0.445195
24.7434	-2.88494	44.5998917	0.44559
24.7989	-2.80172	44.6998901	0.445916
24.8544	-2.7185	44.7998886	0.44617
24.9099	-2.63528	44.8998871	0.446349
24.9654	-2.55207	44.9998856	0.446451
25.0208	-2.46885	45.099884	0.446474
25.0763	-2.38563	45.1998825	0.446415
25.1318	-2.30241	45.299881	0.446273
25.1873	-2.21919	45.3998795	0.446044
25.2428	-2.13598	45.4998779	0.445728
25.2982	-2.05276	45.5998764	0.44532
25.3537	-1.96954	45.6998749	0.444819
25.4092	-1.88632	45.7998734	0.444234
25.4647	-1.80311	45.8998718	0.443565
